Autor;Sprecher;Titel;Orginaldatei;Datei;Start;End;Length;Size;Translated0;OriginalText;Action
cv-corpus-6.1-2020-12-11/de;372293e65cdab88771e028a4351651ab2eff64438ddafc211e089247dcdccca350153465eb5409ce708081d9ad384af45d1dc57bbe030ae1a2c0edd561322fb8;common-voice-de-30v30;common_voice_de_23792687.mp3;common_voice_de_23792687.mp3;0;213;213;81024;was passiert wenn man zwei mäuse an einen computer anschließt;was passiert wenn man zwei mäuse an einen computer anschließt;train
cv-corpus-6.1-2020-12-11/de;372293e65cdab88771e028a4351651ab2eff64438ddafc211e089247dcdccca350153465eb5409ce708081d9ad384af45d1dc57bbe030ae1a2c0edd561322fb8;common-voice-de-30v30;common_voice_de_23792694.mp3;common_voice_de_23792694.mp3;0;199;199;75648;außerdem werden nouch boxen tischstennis und kegeln betrieben;außerdem werden noch boxen tischtennis und kegeln betrieben;train
cv-corpus-6.1-2020-12-11/de;372293e65cdab88771e028a4351651ab2eff64438ddafc211e089247dcdccca350153465eb5409ce708081d9ad384af45d1dc57bbe030ae1a2c0edd561322fb8;common-voice-de-30v30;common_voice_de_23792707.mp3;common_voice_de_23792707.mp3;0;269;269;102528;langjährige prozesse folgten die in einem vergleich teilweise beendet wurden;langjährige prozesse folgten die in einem vergleich teilweise beendet wurden;train
cv-corpus-6.1-2020-12-11/de;372293e65cdab88771e028a4351651ab2eff64438ddafc211e089247dcdccca350153465eb5409ce708081d9ad384af45d1dc57bbe030ae1a2c0edd561322fb8;common-voice-de-30v30;common_voice_de_23792710.mp3;common_voice_de_23792710.mp3;0;275;275;104832;es gibt keinen guten oder schlechten terrorismus jeder terrorismus ist schlecht;es gibt keinen guten oder schlechten terrorismus jeder terrorismus ist schlecht;train
cv-corpus-6.1-2020-12-11/de;372293e65cdab88771e028a4351651ab2eff64438ddafc211e089247dcdccca350153465eb5409ce708081d9ad384af45d1dc57bbe030ae1a2c0edd561322fb8;common-voice-de-30v30;common_voice_de_23792711.mp3;common_voice_de_23792711.mp3;0;262;262;99840;daher muss sich die polnische wirtschaft auf diese festgelegten grenzwärter einstellen;daher muss sich die polnische wirtschaft auf diese festgelegten grenzwerte einstellen;train
cv-corpus-6.1-2020-12-11/de;372293e65cdab88771e028a4351651ab2eff64438ddafc211e089247dcdccca350153465eb5409ce708081d9ad384af45d1dc57bbe030ae1a2c0edd561322fb8;common-voice-de-30v30;common_voice_de_23792713.mp3;common_voice_de_23792713.mp3;0;292;292;111360;dieses wurde im zweiten weltkrieg fast vollständig zerstört aber nach alten planen wieder aufgebaut;dieses wurde im zweiten weltkrieg fast vollständig zerstört aber nach alten plänen wieder aufgebaut;train
cv-corpus-6.1-2020-12-11/de;372293e65cdab88771e028a4351651ab2eff64438ddafc211e089247dcdccca350153465eb5409ce708081d9ad384af45d1dc57bbe030ae1a2c0edd561322fb8;common-voice-de-30v30;common_voice_de_23792737.mp3;common_voice_de_23792737.mp3;0;155;155;58752;wichtig ist auch die lokale ebene;wichtig ist auch die lokale ebene;train
cv-corpus-6.1-2020-12-11/de;372293e65cdab88771e028a4351651ab2eff64438ddafc211e089247dcdccca350153465eb5409ce708081d9ad384af45d1dc57bbe030ae1a2c0edd561322fb8;common-voice-de-30v30;common_voice_de_23792738.mp3;common_voice_de_23792738.mp3;0;260;260;99072;an ihre stelle trat ulrike haas die insbesondere durch ihre tiefe stimmlage auffiel;an ihre stelle trat ulrike haas die insbesondere durch ihre tiefe stimmlage auffiel;train
cv-corpus-6.1-2020-12-11/de;372293e65cdab88771e028a4351651ab2eff64438ddafc211e089247dcdccca350153465eb5409ce708081d9ad384af45d1dc57bbe030ae1a2c0edd561322fb8;common-voice-de-30v30;common_voice_de_23792739.mp3;common_voice_de_23792739.mp3;0;228;228;86784;dies ermöglicht auch eine einfach optische unterscheidung der beiden rhein;dies ermöglicht auch eine einfache optische unterscheidung der beiden reihen;train
cv-corpus-6.1-2020-12-11/de;372293e65cdab88771e028a4351651ab2eff64438ddafc211e089247dcdccca350153465eb5409ce708081d9ad384af45d1dc57bbe030ae1a2c0edd561322fb8;common-voice-de-30v30;common_voice_de_23792741.mp3;common_voice_de_23792741.mp3;0;125;125;47232;merin corps beitrat;marine corps beitrat;train
cv-corpus-6.1-2020-12-11/de;372293e65cdab88771e028a4351651ab2eff64438ddafc211e089247dcdccca350153465eb5409ce708081d9ad384af45d1dc57bbe030ae1a2c0edd561322fb8;common-voice-de-30v30;common_voice_de_23792747.mp3;common_voice_de_23792747.mp3;0;207;207;78720;dieser ist immer deckungsgleich mit dem bild auf der vorderseite;dieser ist immer deckungsgleich mit dem bild auf der vorderseite;train
cv-corpus-6.1-2020-12-11/de;372293e65cdab88771e028a4351651ab2eff64438ddafc211e089247dcdccca350153465eb5409ce708081d9ad384af45d1dc57bbe030ae1a2c0edd561322fb8;common-voice-de-30v30;common_voice_de_23792762.mp3;common_voice_de_23792762.mp3;0;177;177;67200;genau darum geht es bei dieser richtlinie;genau darum geht es bei dieser richtlinie;train
cv-corpus-6.1-2020-12-11/de;372293e65cdab88771e028a4351651ab2eff64438ddafc211e089247dcdccca350153465eb5409ce708081d9ad384af45d1dc57bbe030ae1a2c0edd561322fb8;common-voice-de-30v30;common_voice_de_23792763.mp3;common_voice_de_23792763.mp3;0;187;187;71040;zudem gab es adaptionen als hörspiel und theaterstück;zudem gab es adaptionen als hörspiel und theaterstück;train
cv-corpus-6.1-2020-12-11/de;372293e65cdab88771e028a4351651ab2eff64438ddafc211e089247dcdccca350153465eb5409ce708081d9ad384af45d1dc57bbe030ae1a2c0edd561322fb8;common-voice-de-30v30;common_voice_de_23792777.mp3;common_voice_de_23792777.mp3;0;235;235;89472;wenn man doch bloß den verkehrslärm auf dieser straße dämpfen könnte;wenn man doch bloß den verkehrslärm auf dieser straße dämpfen könnte;train
cv-corpus-6.1-2020-12-11/de;372293e65cdab88771e028a4351651ab2eff64438ddafc211e089247dcdccca350153465eb5409ce708081d9ad384af45d1dc57bbe030ae1a2c0edd561322fb8;common-voice-de-30v30;common_voice_de_23792778.mp3;common_voice_de_23792778.mp3;0;263;263;100224;er wendete sich jedoch später den naturwissenschaften und dem besonderen der medizin zu;er wendete sich jedoch später den naturwissenschaften und im besonderen der medizin zu;train
cv-corpus-6.1-2020-12-11/de;372293e65cdab88771e028a4351651ab2eff64438ddafc211e089247dcdccca350153465eb5409ce708081d9ad384af45d1dc57bbe030ae1a2c0edd561322fb8;common-voice-de-30v30;common_voice_de_23792780.mp3;common_voice_de_23792780.mp3;0;293;293;111744;er konnte andere überzeugen mit ihm zusammen in das neuendektulant auszuwandern;er konnte andere überzeugen mit ihm zusammen in das neu entdeckte land auszuwandern;train
cv-corpus-6.1-2020-12-11/de;372293e65cdab88771e028a4351651ab2eff64438ddafc211e089247dcdccca350153465eb5409ce708081d9ad384af45d1dc57bbe030ae1a2c0edd561322fb8;common-voice-de-30v30;common_voice_de_23792787.mp3;common_voice_de_23792787.mp3;0;142;142;53760;nächstes mal weiß ich bescheid;nächstes mal weiß ich bescheid;train
cv-corpus-6.1-2020-12-11/de;372293e65cdab88771e028a4351651ab2eff64438ddafc211e089247dcdccca350153465eb5409ce708081d9ad384af45d1dc57bbe030ae1a2c0edd561322fb8;common-voice-de-30v30;common_voice_de_23792788.mp3;common_voice_de_23792788.mp3;0;197;197;74880;wilhelmi und wurde als deren drittes kind geboren;wilhelmi und wurde als deren drittes kind geboren;train
cv-corpus-6.1-2020-12-11/de;372293e65cdab88771e028a4351651ab2eff64438ddafc211e089247dcdccca350153465eb5409ce708081d9ad384af45d1dc57bbe030ae1a2c0edd561322fb8;common-voice-de-30v30;common_voice_de_23792789.mp3;common_voice_de_23792789.mp3;0;327;327;124800;ein umstand der wahrscheinlich auf die sagenhaft ausschweifenden gelage der ordensritter zurückzuführen ist;ein umstand der wahrscheinlich auf die sagenhaft ausschweifenden gelage der ordens ritter zurückzuführen ist;train
cv-corpus-6.1-2020-12-11/de;372293e65cdab88771e028a4351651ab2eff64438ddafc211e089247dcdccca350153465eb5409ce708081d9ad384af45d1dc57bbe030ae1a2c0edd561322fb8;common-voice-de-30v30;common_voice_de_23792790.mp3;common_voice_de_23792790.mp3;0;237;237;90240;viele inschriften machen einen ausgesprochen privaten eindruck;viele inschriften machen einen ausgesprochen privaten eindruck;train
cv-corpus-6.1-2020-12-11/de;372293e65cdab88771e028a4351651ab2eff64438ddafc211e089247dcdccca350153465eb5409ce708081d9ad384af45d1dc57bbe030ae1a2c0edd561322fb8;common-voice-de-30v30;common_voice_de_23792802.mp3;common_voice_de_23792802.mp3;0;215;215;81792;man sollte nicht vergessen löcher in em boden der blumenkästen zu stechen;man sollte nicht vergessen löcher in den boden der blumenkästen zu stechen;train
cv-corpus-6.1-2020-12-11/de;372293e65cdab88771e028a4351651ab2eff64438ddafc211e089247dcdccca350153465eb5409ce708081d9ad384af45d1dc57bbe030ae1a2c0edd561322fb8;common-voice-de-30v30;common_voice_de_23792803.mp3;common_voice_de_23792803.mp3;0;167;167;63360;die art ist in europa und asien weit verbreitet;die art ist in europa und asien weit verbreitet;train
cv-corpus-6.1-2020-12-11/de;372293e65cdab88771e028a4351651ab2eff64438ddafc211e089247dcdccca350153465eb5409ce708081d9ad384af45d1dc57bbe030ae1a2c0edd561322fb8;common-voice-de-30v30;common_voice_de_23792804.mp3;common_voice_de_23792804.mp3;0;136;136;51456;die diagnose ist also eindeutig;die diagnose ist also eindeutig;train
cv-corpus-6.1-2020-12-11/de;372293e65cdab88771e028a4351651ab2eff64438ddafc211e089247dcdccca350153465eb5409ce708081d9ad384af45d1dc57bbe030ae1a2c0edd561322fb8;common-voice-de-30v30;common_voice_de_23792805.mp3;common_voice_de_23792805.mp3;0;270;270;102912;während des winterhalbjahrs ist er in großer zahl an der küste zu beobachten;während des winterhalbjahrs ist er in großer zahl an der küste zu beobachten;train
cv-corpus-6.1-2020-12-11/de;372293e65cdab88771e028a4351651ab2eff64438ddafc211e089247dcdccca350153465eb5409ce708081d9ad384af45d1dc57bbe030ae1a2c0edd561322fb8;common-voice-de-30v30;common_voice_de_23792806.mp3;common_voice_de_23792806.mp3;0;167;167;63360;schon wieder geht ein jahrzehnt zu ende;schon wieder geht ein jahrzehnt zu ende;train
cv-corpus-6.1-2020-12-11/de;372293e65cdab88771e028a4351651ab2eff64438ddafc211e089247dcdccca350153465eb5409ce708081d9ad384af45d1dc57bbe030ae1a2c0edd561322fb8;common-voice-de-30v30;common_voice_de_23795363.mp3;common_voice_de_23795363.mp3;0;231;231;87936;erst wenn das letzte licht erloschen ist wird das haus verlassen;erst wenn das letzte licht erloschen ist wird das haus verlassen;train
cv-corpus-6.1-2020-12-11/de;372293e65cdab88771e028a4351651ab2eff64438ddafc211e089247dcdccca350153465eb5409ce708081d9ad384af45d1dc57bbe030ae1a2c0edd561322fb8;common-voice-de-30v30;common_voice_de_23795364.mp3;common_voice_de_23795364.mp3;0;288;288;109824;die band war bei einer gemeinsamen tour in skandinavien auf den musiker aufmerksam geworden;die band war bei einer gemeinsamen tour in skandinavien auf den musiker aufmerksam geworden;train
cv-corpus-6.1-2020-12-11/de;372293e65cdab88771e028a4351651ab2eff64438ddafc211e089247dcdccca350153465eb5409ce708081d9ad384af45d1dc57bbe030ae1a2c0edd561322fb8;common-voice-de-30v30;common_voice_de_23795366.mp3;common_voice_de_23795366.mp3;0;215;215;81792;die kinder erholten sich gut und das programm fand breite anerkennung;die kinder erholten sich gut und das programm fand breite anerkennung;train
cv-corpus-6.1-2020-12-11/de;372293e65cdab88771e028a4351651ab2eff64438ddafc211e089247dcdccca350153465eb5409ce708081d9ad384af45d1dc57bbe030ae1a2c0edd561322fb8;common-voice-de-30v30;common_voice_de_23795375.mp3;common_voice_de_23795375.mp3;0;209;209;79488;zwei jahre später erreichten sie das finale gegen die niederlande;zwei jahre später erreichten sie das finale gegen die niederlande;train
cv-corpus-6.1-2020-12-11/de;372293e65cdab88771e028a4351651ab2eff64438ddafc211e089247dcdccca350153465eb5409ce708081d9ad384af45d1dc57bbe030ae1a2c0edd561322fb8;common-voice-de-30v30;common_voice_de_23795376.mp3;common_voice_de_23795376.mp3;0;147;147;55680;schönen gruß an die schildbürger;schönen gruß an die schildbürger;train
cv-corpus-6.1-2020-12-11/de;372293e65cdab88771e028a4351651ab2eff64438ddafc211e089247dcdccca350153465eb5409ce708081d9ad384af45d1dc57bbe030ae1a2c0edd561322fb8;common-voice-de-30v30;common_voice_de_23795377.mp3;common_voice_de_23795377.mp3;0;216;216;82176;so lernte das publikum mit den jahren zwischen den zahln zu lesen;so lernte das publikum mit den jahren zwischen den zeilen zu lesen;train
cv-corpus-6.1-2020-12-11/de;372293e65cdab88771e028a4351651ab2eff64438ddafc211e089247dcdccca350153465eb5409ce708081d9ad384af45d1dc57bbe030ae1a2c0edd561322fb8;common-voice-de-30v30;common_voice_de_23795378.mp3;common_voice_de_23795378.mp3;0;241;241;91776;natürlich muss gewährleistet sein dass sicherheit unser oberstes gebot bleibt;natürlich muss gewährleistet sein dass sicherheit unser oberstes gebot bleibt;train
cv-corpus-6.1-2020-12-11/de;372293e65cdab88771e028a4351651ab2eff64438ddafc211e089247dcdccca350153465eb5409ce708081d9ad384af45d1dc57bbe030ae1a2c0edd561322fb8;common-voice-de-30v30;common_voice_de_23795381.mp3;common_voice_de_23795381.mp3;0;177;177;67200;seit dieser zeit besteht ein gemeinderat;seit dieser zeit besteht ein gemeinderat;train
cv-corpus-6.1-2020-12-11/de;372293e65cdab88771e028a4351651ab2eff64438ddafc211e089247dcdccca350153465eb5409ce708081d9ad384af45d1dc57bbe030ae1a2c0edd561322fb8;common-voice-de-30v30;common_voice_de_23795382.mp3;common_voice_de_23795382.mp3;0;131;131;49536;was will er denn;was will er denn;train
cv-corpus-6.1-2020-12-11/de;372293e65cdab88771e028a4351651ab2eff64438ddafc211e089247dcdccca350153465eb5409ce708081d9ad384af45d1dc57bbe030ae1a2c0edd561322fb8;common-voice-de-30v30;common_voice_de_23795383.mp3;common_voice_de_23795383.mp3;0;228;228;86784;die dienste haben mir gerade mitgeteilt dass sie dafür verantwortlich sind;die dienste haben mir gerade mitgeteilt dass sie dafür verantwortlich sind;train
cv-corpus-6.1-2020-12-11/de;372293e65cdab88771e028a4351651ab2eff64438ddafc211e089247dcdccca350153465eb5409ce708081d9ad384af45d1dc57bbe030ae1a2c0edd561322fb8;common-voice-de-30v30;common_voice_de_23795387.mp3;common_voice_de_23795387.mp3;0;269;269;102528;daraufhin wurde das lader das mittlerweile im freien errichtet worden war aufgelöst;daraufhin wurde das lager das mittlerweile im freien errichtet worden war aufgelöst;train
cv-corpus-6.1-2020-12-11/de;372293e65cdab88771e028a4351651ab2eff64438ddafc211e089247dcdccca350153465eb5409ce708081d9ad384af45d1dc57bbe030ae1a2c0edd561322fb8;common-voice-de-30v30;common_voice_de_23795389.mp3;common_voice_de_23795389.mp3;0;260;260;99072;sie zu äußern ist jedenfalls im zeitalter der demokratie nicht oportum;sie zu äußern ist jedenfalls im zeitalter der demokratie nicht opportun;train
cv-corpus-6.1-2020-12-11/de;372293e65cdab88771e028a4351651ab2eff64438ddafc211e089247dcdccca350153465eb5409ce708081d9ad384af45d1dc57bbe030ae1a2c0edd561322fb8;common-voice-de-30v30;common_voice_de_23795390.mp3;common_voice_de_23795390.mp3;0;199;199;75648;die linie wurde wegen des krieges nie fertig gestellt;die linie wurde wegen des krieges nie fertiggestellt;train
cv-corpus-6.1-2020-12-11/de;372293e65cdab88771e028a4351651ab2eff64438ddafc211e089247dcdccca350153465eb5409ce708081d9ad384af45d1dc57bbe030ae1a2c0edd561322fb8;common-voice-de-30v30;common_voice_de_23795392.mp3;common_voice_de_23795392.mp3;0;260;260;99072;dass da oben einer raumstation fliegt ist ja schon etwas sindce fiction;dass da oben eine raumstation fliegt ist ja schon etwas sciencefiction;train
cv-corpus-6.1-2020-12-11/de;372293e65cdab88771e028a4351651ab2eff64438ddafc211e089247dcdccca350153465eb5409ce708081d9ad384af45d1dc57bbe030ae1a2c0edd561322fb8;common-voice-de-30v30;common_voice_de_23795393.mp3;common_voice_de_23795393.mp3;0;290;290;110592;der soufleur bediente früher von hand oder mit seinen füßen dem blasebalg der orgel;der souffleur bediente früher von hand oder mit seinen füßen den blasebalg der orgel;train
cv-corpus-6.1-2020-12-11/de;372293e65cdab88771e028a4351651ab2eff64438ddafc211e089247dcdccca350153465eb5409ce708081d9ad384af45d1dc57bbe030ae1a2c0edd561322fb8;common-voice-de-30v30;common_voice_de_23795397.mp3;common_voice_de_23795397.mp3;0;197;197;74880;auch kombinationen der verschiedenen methoden sind möglich;auch kombinationen der verschiedenen methoden sind möglich;train
cv-corpus-6.1-2020-12-11/de;372293e65cdab88771e028a4351651ab2eff64438ddafc211e089247dcdccca350153465eb5409ce708081d9ad384af45d1dc57bbe030ae1a2c0edd561322fb8;common-voice-de-30v30;common_voice_de_23795403.mp3;common_voice_de_23795403.mp3;0;186;186;70656;wir können nicht sagen dass das alles falsch ist;wir können nicht sagen dass das alles falsch ist;train
cv-corpus-6.1-2020-12-11/de;372293e65cdab88771e028a4351651ab2eff64438ddafc211e089247dcdccca350153465eb5409ce708081d9ad384af45d1dc57bbe030ae1a2c0edd561322fb8;common-voice-de-30v30;common_voice_de_23795404.mp3;common_voice_de_23795404.mp3;0;147;147;55680;dieses mal werde ich mich also enthalten;dieses mal werde ich mich also enthalten;train
cv-corpus-6.1-2020-12-11/de;372293e65cdab88771e028a4351651ab2eff64438ddafc211e089247dcdccca350153465eb5409ce708081d9ad384af45d1dc57bbe030ae1a2c0edd561322fb8;common-voice-de-30v30;common_voice_de_23795408.mp3;common_voice_de_23795408.mp3;0;189;189;71808;im gegenteil kann das sogar sehr gefährlich sein;im gegenteil kann das sogar sehr gefährlich sein;train
cv-corpus-6.1-2020-12-11/de;372293e65cdab88771e028a4351651ab2eff64438ddafc211e089247dcdccca350153465eb5409ce708081d9ad384af45d1dc57bbe030ae1a2c0edd561322fb8;common-voice-de-30v30;common_voice_de_23795409.mp3;common_voice_de_23795409.mp3;0;330;330;125952;den löwenanteil des handels aber machen säugetiere von mehr als einem kilogramm körpergewicht aus;den löwenanteil des handels aber machen säugetiere von mehr als einem kilogramm körpergewicht aus;train
cv-corpus-6.1-2020-12-11/de;372293e65cdab88771e028a4351651ab2eff64438ddafc211e089247dcdccca350153465eb5409ce708081d9ad384af45d1dc57bbe030ae1a2c0edd561322fb8;common-voice-de-30v30;common_voice_de_23795411.mp3;common_voice_de_23795411.mp3;0;200;200;76032;papa kannst du bitte den schwimmring aufblasen;papa kannst du bitte den schwimmring aufblasen;train
cv-corpus-6.1-2020-12-11/de;372293e65cdab88771e028a4351651ab2eff64438ddafc211e089247dcdccca350153465eb5409ce708081d9ad384af45d1dc57bbe030ae1a2c0edd561322fb8;common-voice-de-30v30;common_voice_de_23795413.mp3;common_voice_de_23795413.mp3;0;231;231;87936;in dieser frage müssen kommission und parlament eng zusammenarbeiten;in dieser frage müssen kommission und parlament eng zusammenarbeiten;train
cv-corpus-6.1-2020-12-11/de;372293e65cdab88771e028a4351651ab2eff64438ddafc211e089247dcdccca350153465eb5409ce708081d9ad384af45d1dc57bbe030ae1a2c0edd561322fb8;common-voice-de-30v30;common_voice_de_23795414.mp3;common_voice_de_23795414.mp3;0;249;249;94848;mittlerweile werden wesentlich mehr fossile und dezente arten unterschieden;mittlerweile werden wesentlich mehr fossile und rezente arten unterschieden;train
cv-corpus-6.1-2020-12-11/de;372293e65cdab88771e028a4351651ab2eff64438ddafc211e089247dcdccca350153465eb5409ce708081d9ad384af45d1dc57bbe030ae1a2c0edd561322fb8;common-voice-de-30v30;common_voice_de_23795415.mp3;common_voice_de_23795415.mp3;0;159;159;60288;in diesem bereich gibt es zahlreiche wanderwege;in diesem bereich gibt es zahlreiche wanderwege;train
cv-corpus-6.1-2020-12-11/de;372293e65cdab88771e028a4351651ab2eff64438ddafc211e089247dcdccca350153465eb5409ce708081d9ad384af45d1dc57bbe030ae1a2c0edd561322fb8;common-voice-de-30v30;common_voice_de_23795417.mp3;common_voice_de_23795417.mp3;0;173;173;65664;stanliy verlor sein vater in der frühen kindheit;stanley verlor seinen vater in der frühen kindheit;train
cv-corpus-6.1-2020-12-11/de;372293e65cdab88771e028a4351651ab2eff64438ddafc211e089247dcdccca350153465eb5409ce708081d9ad384af45d1dc57bbe030ae1a2c0edd561322fb8;common-voice-de-30v30;common_voice_de_23795421.mp3;common_voice_de_23795421.mp3;0;115;115;43392;beiträge in;beiträge in;train
cv-corpus-6.1-2020-12-11/de;372293e65cdab88771e028a4351651ab2eff64438ddafc211e089247dcdccca350153465eb5409ce708081d9ad384af45d1dc57bbe030ae1a2c0edd561322fb8;common-voice-de-30v30;common_voice_de_23795422.mp3;common_voice_de_23795422.mp3;0;300;300;114432;diese repräsentiert die gesamte biomasse die von pflanzen durch fotosynthese gewonnen wurde;diese repräsentiert die gesamte biomasse die von pflanzen durch photosynthese gewonnen wurde;train
cv-corpus-6.1-2020-12-11/de;372293e65cdab88771e028a4351651ab2eff64438ddafc211e089247dcdccca350153465eb5409ce708081d9ad384af45d1dc57bbe030ae1a2c0edd561322fb8;common-voice-de-30v30;common_voice_de_23795423.mp3;common_voice_de_23795423.mp3;0;225;225;85632;in diesem nachtclub zieht es die wohlhabenden bürger wiens;in diesen nachtklub zieht es die wohlhabenden bürger wiens;train
cv-corpus-6.1-2020-12-11/de;372293e65cdab88771e028a4351651ab2eff64438ddafc211e089247dcdccca350153465eb5409ce708081d9ad384af45d1dc57bbe030ae1a2c0edd561322fb8;common-voice-de-30v30;common_voice_de_23795425.mp3;common_voice_de_23795425.mp3;0;170;170;64512;nur ein soundsystem ist ein gutes system;nur ein sound system ist ein gutes system;train
cv-corpus-6.1-2020-12-11/de;372293e65cdab88771e028a4351651ab2eff64438ddafc211e089247dcdccca350153465eb5409ce708081d9ad384af45d1dc57bbe030ae1a2c0edd561322fb8;common-voice-de-30v30;common_voice_de_23795426.mp3;common_voice_de_23795426.mp3;0;275;275;104832;das ist kein vorrecht des berichterstatters der im dienste des ausschusses steht;das ist kein vorrecht des berichterstatters der im dienste des ausschusses steht;train
cv-corpus-6.1-2020-12-11/de;372293e65cdab88771e028a4351651ab2eff64438ddafc211e089247dcdccca350153465eb5409ce708081d9ad384af45d1dc57bbe030ae1a2c0edd561322fb8;common-voice-de-30v30;common_voice_de_23795428.mp3;common_voice_de_23795428.mp3;0;196;196;74496;die neunziger jahre brachten eine fülle von neuerungen;die neunziger jahre brachten eine fülle von neuerungen;train
cv-corpus-6.1-2020-12-11/de;372293e65cdab88771e028a4351651ab2eff64438ddafc211e089247dcdccca350153465eb5409ce708081d9ad384af45d1dc57bbe030ae1a2c0edd561322fb8;common-voice-de-30v30;common_voice_de_23795429.mp3;common_voice_de_23795429.mp3;0;174;174;66048;wir wissen dass es hier um eine wichtige frage geht;wir wissen dass es hier um eine wichtige frage geht;train
cv-corpus-6.1-2020-12-11/de;372293e65cdab88771e028a4351651ab2eff64438ddafc211e089247dcdccca350153465eb5409ce708081d9ad384af45d1dc57bbe030ae1a2c0edd561322fb8;common-voice-de-30v30;common_voice_de_23795432.mp3;common_voice_de_23795432.mp3;0;98;98;36864;kommt sie oft her;kommt sie oft her;train
cv-corpus-6.1-2020-12-11/de;372293e65cdab88771e028a4351651ab2eff64438ddafc211e089247dcdccca350153465eb5409ce708081d9ad384af45d1dc57bbe030ae1a2c0edd561322fb8;common-voice-de-30v30;common_voice_de_23795433.mp3;common_voice_de_23795433.mp3;0;240;240;91392;daraufhin wurde er von der vereinsführung in das b team abgeschoben;daraufhin wurde er von der vereinsführung in das b team abgeschoben;train
cv-corpus-6.1-2020-12-11/de;372293e65cdab88771e028a4351651ab2eff64438ddafc211e089247dcdccca350153465eb5409ce708081d9ad384af45d1dc57bbe030ae1a2c0edd561322fb8;common-voice-de-30v30;common_voice_de_23795434.mp3;common_voice_de_23795434.mp3;0;195;195;74112;wer nicht heiratet wird nie eine unglückliche ehe führen;wer nicht heiratet wird nie eine unglückliche ehe führen;train
cv-corpus-6.1-2020-12-11/de;372293e65cdab88771e028a4351651ab2eff64438ddafc211e089247dcdccca350153465eb5409ce708081d9ad384af45d1dc57bbe030ae1a2c0edd561322fb8;common-voice-de-30v30;common_voice_de_23795438.mp3;common_voice_de_23795438.mp3;0;240;240;91392;eine reihe von abgeordneten warf die frage der vereinfachung auf;eine reihe von abgeordneten warf die frage der vereinfachung auf;train
cv-corpus-6.1-2020-12-11/de;372293e65cdab88771e028a4351651ab2eff64438ddafc211e089247dcdccca350153465eb5409ce708081d9ad384af45d1dc57bbe030ae1a2c0edd561322fb8;common-voice-de-30v30;common_voice_de_23795443.mp3;common_voice_de_23795443.mp3;0;206;206;78336;danach kann ihn nur zahlende kundschaft lesen;danach kann ihn nur zahlende kundschaft lesen;train
cv-corpus-6.1-2020-12-11/de;372293e65cdab88771e028a4351651ab2eff64438ddafc211e089247dcdccca350153465eb5409ce708081d9ad384af45d1dc57bbe030ae1a2c0edd561322fb8;common-voice-de-30v30;common_voice_de_23795444.mp3;common_voice_de_23795444.mp3;0;220;220;83712;dort stand der rumäne ebenfalls für zwei jahre unter vertrag;dort stand der rumäne ebenfalls für zwei jahre unter vertrag;train
cv-corpus-6.1-2020-12-11/de;372293e65cdab88771e028a4351651ab2eff64438ddafc211e089247dcdccca350153465eb5409ce708081d9ad384af45d1dc57bbe030ae1a2c0edd561322fb8;common-voice-de-30v30;common_voice_de_23795445.mp3;common_voice_de_23795445.mp3;0;279;279;106368;unmittelbar nach dem beginn der nationalsozialistischen herrschaft wurde färkel verhaftet;unmittelbar nach dem beginn der nationalsozialistischen herrschaft wurde ferkel verhaftet;train
cv-corpus-6.1-2020-12-11/de;372293e65cdab88771e028a4351651ab2eff64438ddafc211e089247dcdccca350153465eb5409ce708081d9ad384af45d1dc57bbe030ae1a2c0edd561322fb8;common-voice-de-30v30;common_voice_de_23795449.mp3;common_voice_de_23795449.mp3;0;219;219;83328;auf diese weise erreicht man eine enge konkrete zusammenarbeit;auf diese weise erreicht man eine enge konkrete zusammenarbeit;train
cv-corpus-6.1-2020-12-11/de;372293e65cdab88771e028a4351651ab2eff64438ddafc211e089247dcdccca350153465eb5409ce708081d9ad384af45d1dc57bbe030ae1a2c0edd561322fb8;common-voice-de-30v30;common_voice_de_23795450.mp3;common_voice_de_23795450.mp3;0;282;282;107520;trotz umfangreicher umbauten gelang es nicht ein vergangener erfolge anzuschließen;trotz umfangreicher umbauten gelang es nicht an vergangene erfolge anzuschließen;train
cv-corpus-6.1-2020-12-11/de;372293e65cdab88771e028a4351651ab2eff64438ddafc211e089247dcdccca350153465eb5409ce708081d9ad384af45d1dc57bbe030ae1a2c0edd561322fb8;common-voice-de-30v30;common_voice_de_23795455.mp3;common_voice_de_23795455.mp3;0;222;222;84480;zudem war er mehrere jahre mitglied des großen senats;zudem war er mehrere jahre mitglied des großen senats;train
cv-corpus-6.1-2020-12-11/de;372293e65cdab88771e028a4351651ab2eff64438ddafc211e089247dcdccca350153465eb5409ce708081d9ad384af45d1dc57bbe030ae1a2c0edd561322fb8;common-voice-de-30v30;common_voice_de_23795463.mp3;common_voice_de_23795463.mp3;0;159;159;60288;ihr seid alle längst verloren;ihr seid alle längst verloren;train
cv-corpus-6.1-2020-12-11/de;372293e65cdab88771e028a4351651ab2eff64438ddafc211e089247dcdccca350153465eb5409ce708081d9ad384af45d1dc57bbe030ae1a2c0edd561322fb8;common-voice-de-30v30;common_voice_de_23795464.mp3;common_voice_de_23795464.mp3;0;249;249;94848;wir haben werte kollegen mir das wort gestrichen nicht jedoch den gedanken;wir haben werte kollegen hier das wort gestrichen nicht jedoch den gedanken;train
